"Freq. I(V1)"
"1.60500000000000e+04   (-2.33702345938845e+02dB,1.04051637761547e+02°)"
"1.61000000000000e+04   (-2.27757558506535e+02dB,9.35493701580642e+01°)"
"1.61500000000000e+04   (-2.24274596671658e+02dB,8.70411133686605e+01°)"
"1.62000000000000e+04   (-2.18119741703011e+02dB,5.97564264348438e+01°)"
"1.62500000000000e+04   (-2.19973461550440e+02dB,7.64049161780543e+01°)"
"1.63000000000000e+04   (-2.18484107478329e+02dB,7.15017240426265e+01°)"
"1.63500000000000e+04   (-2.17259619928209e+02dB,6.67090182001609e+01°)"
"1.64000000000000e+04   (-2.16233945202961e+02dB,6.19755093120662e+01°)"
"1.64500000000000e+04   (-2.15365017938293e+02dB,5.73091994987784e+01°)"
"1.65000000000000e+04   (-2.14624084285706e+02dB,5.26638927555679e+01°)"
"1.65500000000000e+04   (-2.13990942627832e+02dB,4.80399072843718e+01°)"
"1.66000000000000e+04   (-2.14867469389781e+02dB,3.93250690342803e+01°)"
"1.66500000000000e+04   (-2.12993838800052e+02dB,3.88455090615544e+01°)"
"1.67000000000000e+04   (-2.12610052898204e+02dB,3.42558010125063e+01°)"
